CustomerId,Age,Employment_Type,Sector,Gender,Part_Of_UK,Income,Native_Country,Loan_Period,Loan_Amount,Other_Debt,Housing_Situation,Has_CCJ
6750,16,Public,Education,Female,Scotland,23400,UK,630,11100,0,1,0
6765,26,Private,Law,Female,Midlands,16400,UK,825,7200,0,1,0
6774,28,Private,Law,Male,London,32500,UK,227,12400,0,1,0
6796,34,Private,Media,Female,South East,20200,UK,526,8800,0,1,0
6804,29,Private,Media,Male,South East,28100,UK,625,6700,0,1,0
6835,48,Private,Retail,Male,North West,39000,UK,572,13700,0,1,0
6849,28,Private,Retail,Male,North West,22800,UK,4,14300,0,1,0
6890,44,Volunteer,Healthcare,Female,South East,0,Ot,53,7600,0,1,0
6909,34,Private,Law,Female,Wales,14500,UK,1067,9800,0,1,0
6957,26,Private,Engineering,Female,East Anglia,17800,UK,458,11700,0,1,0
6991,52,Private,Finance,Male,East Anglia,8900,UK,374,10300,0,1,0
7013,34,Private,Agriculture,Female,London,50200,UK,1025,9100,0,1,0
7024,44,Private,Retail,Male,North West,18600,UK,766,10600,0,1,0
7032,47,Private,Healthcare,Female,East Anglia,27100,UK,641,5300,0,1,0
7033,24,Private,Healthcare,Female,North West,17400,UK,362,6600,0,1,0
7047,29,Private,Agriculture,Female,South East,36700,UK,761,9300,0,1,0
7052,39,Private,Engineering,Male,North West,23900,UK,707,12100,0,1,0
7076,22,Unemployed,N/A,Male,London,0,UK,1011,9400,0,1,0
7082,16,Public,Military,Male,North West,24500,UK,91,8300,0,1,0
7093,18,Public,Education,Male,Midlands,23100,UK,1089,8500,0,1,0
7120,41,Public,Education,Male,North West,25200,UK,296,10100,0,1,0
7142,45,Self-Employed,Agriculture,Female,London,42500,UK,127,10500,0,1,0
7162,61,Private,Retail,Female,London,14500,UK,543,9100,0,1,0
7172,34,Private,Retail,Female,South East,31500,UK,790,11300,0,1,0
7226,30,Private,Law,Female,London,26100,UK,1123,7900,0,1,0
7228,20,Unemployed,N/A,Female,Midlands,0,UK,124,10300,0,1,0
7240,39,Private,Finance,Female,West Midlands,16500,UK,182,8100,0,1,0
7273,34,Private,Agriculture,Female,South East,46900,UK,234,7700,0,1,0
7320,22,Unemployed,N/A,Male,South West,0,UK,423,10000,0,1,0
7323,29,Private,Technology,Male,London,27000,UK,625,5300,0,1,0
7451,58,Private,Law,Female,South West,13300,UK,679,14700,0,1,0
7459,28,Private,Finance,Male,South East,25500,UK,183,11400,0,1,0
7558,22,Public,Law Enforcement,Female,London,31800,UK,893,6500,0,1,0
7560,25,Private,Finance,Female,West Midlands,16200,UK,298,9400,0,1,0
7575,23,Unemployed,N/A,Female,London,0,UK,200,13100,0,1,0
7636,26,Public,Law Enforcement,Female,South East,29800,UK,514,8700,0,1,0
7687,62,Private,Media,Male,London,13500,UK,342,9600,0,1,0
7695,23,Private,Agriculture,Male,South West,34900,UK,641,7500,0,1,0
7725,13,Public,Military,Female,Scotland,23700,UK,793,12500,0,1,0
7731,25,Self-Employed,Technology,Female,West Midlands,17200,UK,215,10300,0,1,0
7736,83,Private,Finance,Female,London,13100,UK,221,9200,0,1,0
7745,22,Public,Education,Male,South West,23200,UK,47,10500,0,1,0
7755,28,Volunteer,Agriculture,Male,South West,0,UK,479,6600,0,1,0
7762,32,Private,Law,Female,London,17100,UK,176,6600,0,1,0
7778,19,Public,Education,Female,West Midlands,21600,UK,900,8000,0,1,0
7820,45,Volunteer,Healthcare,Male,South East,0,UK,610,10500,0,1,0
7823,28,Private,Engineering,Male,South East,33200,UK,484,8200,0,1,0
7914,45,Private,Finance,Male,South East,7900,UK,404,7600,0,1,0
7944,20,Public,Infrastructure,Female,London,29800,UK,582,9500,0,1,0
7953,29,Private,Media,Female,North West,26500,UK,732,10800,0,1,0
7985,31,Private,Law,Female,South West,22000,UK,147,10800,0,1,0
8032,15,Unemployed,N/A,Female,North West,0,UK,1083,5300,0,1,0
8046,35,Private,Law,Male,South East,24100,UK,590,9200,0,1,0
8060,19,Public,Military,Male,South West,22800,UK,674,10400,0,1,0
8066,29,Private,Law,Male,South East,36800,UK,358,8400,0,1,0
8070,30,Private,Agriculture,Female,North West,7100,UK,183,10100,0,1,0
8082,42,Private,Agriculture,Male,North West,13800,Ot,562,13600,0,1,0
8103,38,Volunteer,Healthcare,Male,South East,0,Pa,284,10500,0,1,0
8104,22,Public,Healthcare,Male,South East,26600,UK,292,13200,0,1,0
8115,46,Private,Finance,Male,London,34300,UK,325,7600,0,1,0
8121,51,Private,Engineering,Female,South East,16100,UK,533,8700,0,1,0
8137,25,Private,Agriculture,Male,South East,31600,UK,350,9600,0,1,0
8141,22,Public,Education,Female,South East,30100,UK,72,8300,0,1,0
8151,12,Private,Law,Female,London,28700,UK,714,11200,0,1,0
8155,17,Private,Finance,Female,West Midlands,27200,UK,459,10900,0,1,0
8198,17,Unemployed,N/A,Male,South East,0,UK,567,9100,0,1,0
8212,29,Private,Retail,Male,Midlands,20900,UK,465,11600,0,1,0
8289,22,Public,Law Enforcement,Female,South East,30800,UK,116,9800,0,1,0
8303,19,Public,Infrastructure,Female,Scotland,26200,UK,250,9200,0,1,0
8316,29,Public,Education,Male,West Midlands,17500,UK,175,9400,0,1,0
8393,30,Private,Media,Male,South East,23400,UK,448,10700,0,1,0
8403,34,Self-Employed,Technology,Female,South East,52200,UK,422,8700,0,1,0
8417,35,Private,Media,Male,South East,28800,UK,742,8300,0,1,0
8419,22,Public,Infrastructure,Male,East Anglia,18500,UK,846,5800,0,1,0
8428,41,Private,Retail,Male,North West,21000,UK,593,13000,0,1,0
8444,17,Private,Law,Male,South East,33200,UK,729,6600,0,1,0
8445,33,Private,Finance,Female,London,25600,UK,171,10700,0,1,0
8466,26,Public,Law Enforcement,Male,South East,31200,UK,332,7900,0,1,0
8470,19,Private,Media,Male,Wales,21500,UK,256,11900,0,1,0
8471,22,Public,Healthcare,Male,Midlands,21700,UK,31,10000,0,1,0
8474,16,Public,Healthcare,Female,North West,25600,UK,59,11300,0,1,0
8534,25,Volunteer,Finance,Male,North West,0,UK,332,9300,0,1,0
8590,28,Self-Employed,Finance,Female,South East,38200,UK,766,11000,0,1,0
8600,26,Volunteer,Technology,Male,London,0,UK,471,11400,0,1,0
8614,25,Private,Retail,Male,London,22800,UK,217,9500,0,1,0
8641,26,Private,Engineering,Female,North West,27400,UK,695,11000,0,1,0
8683,29,Private,Technology,Male,London,31900,UK,408,11200,0,1,0
8765,26,Private,Engineering,Male,South East,28700,UK,285,10400,0,1,0
8771,41,Private,Engineering,Male,South East,24200,UK,605,7200,0,1,0
8849,37,Private,Technology,Male,South East,32200,UK,73,5700,0,1,0
8852,42,Volunteer,Finance,Male,London,0,UK,816,7100,0,1,0
8868,35,Private,Media,Male,North West,16200,UK,412,9200,0,1,0
8870,43,Private,Retail,Male,London,24200,UK,447,9300,0,1,0
8890,35,Private,Retail,Male,West Midlands,11400,UK,344,9200,0,1,0
8920,23,Public,Education,Female,West Midlands,20700,UK,1212,8000,0,1,0
8991,28,Public,Law Enforcement,Male,East Anglia,20200,UK,552,11700,0,1,0
8996,38,Private,Retail,Male,London,33900,UK,983,12200,0,1,0
9006,27,Private,Technology,Female,North West,28600,UK,640,9000,0,1,0
9025,39,Private,Finance,Male,South East,38300,UK,273,10600,0,1,0
9088,27,Private,Media,Female,London,34200,UK,317,12500,0,1,0
9113,24,Public,Infrastructure,Female,South West,25000,UK,533,12200,0,1,0
9148,28,Public,Infrastructure,Male,London,26900,UK,410,12700,0,1,0
9231,23,Private,Agriculture,Female,West Midlands,18500,UK,420,10400,0,1,0
9239,24,Unemployed,N/A,Female,Scotland,0,UK,308,8100,0,1,0
9245,25,Private,Finance,Male,London,30300,UK,213,11500,0,1,0
9272,20,Private,Agriculture,Female,West Midlands,23200,UK,700,12100,0,1,0
9293,25,Private,Law,Male,South West,30800,UK,617,8500,0,1,0
9297,28,Private,Law,Female,South East,31800,UK,958,10900,0,1,0
9301,36,Private,Engineering,Female,South East,62900,UK,494,13200,0,1,0
9304,23,Public,Law Enforcement,Female,South East,29500,UK,190,8800,0,1,0
9353,24,Private,Media,Male,South West,21800,UK,37,9600,0,1,0
9372,46,Private,Retail,Female,South East,28600,UK,371,9200,0,1,0
9399,16,Private,Media,Male,South East,30000,UK,694,10800,0,1,0
9430,24,Public,Infrastructure,Female,Scotland,25600,Po,637,11100,0,1,0
9434,9,Public,Infrastructure,Female,West Midlands,19900,UK,330,11000,0,1,0
9500,40,Private,Retail,Male,East Anglia,9900,UK,698,10400,0,1,0
9510,35,Private,Agriculture,Female,North West,18700,UK,217,6600,0,1,0
9540,18,Public,Law Enforcement,Female,South East,32000,UK,501,9500,0,1,0
9551,64,Public,Healthcare,Female,South East,30300,UK,671,10300,7970,1,0
9560,15,Private,Finance,Male,South West,30300,UK,420,10900,0,1,0
9569,26,Self-Employed,Agriculture,Male,London,29100,UK,446,10300,0,1,0
9575,22,Private,Media,Male,South West,25300,UK,704,8200,0,1,0
9589,33,Private,Agriculture,Male,South East,52600,UK,626,11100,0,1,0
9606,17,Private,Engineering,Male,London,31500,UK,1276,8800,0,1,0
9618,60,Private,Agriculture,Male,London,15900,UK,608,13300,4724,1,0
9637,17,Public,Military,Male,Midlands,20700,UK,415,8800,0,1,0
9672,24,Public,Healthcare,Female,South East,27100,UK,437,11500,0,1,0
9737,26,Private,Law,Female,Scotland,24300,UK,396,10100,0,1,0
9738,23,Private,Healthcare,Female,Northern Ireland,20100,UK,91,13500,0,1,0
9756,50,Private,Finance,Female,North West,12000,UK,506,6100,0,1,0
9773,54,Private,Engineering,Female,Midlands,12200,UK,802,9200,0,1,0
9782,48,Private,Media,Male,North West,30200,UK,455,12500,0,1,0
9851,21,Private,Retail,Male,South East,39900,UK,197,9800,0,1,0
9909,28,Self-Employed,Education,Female,North West,17600,UK,360,10300,0,1,0
9924,57,Private,Technology,Female,London,17300,UK,180,10000,11955,1,0
9925,22,Private,Healthcare,Female,South East,25600,UK,786,9000,0,1,0
9951,43,Private,Media,Female,London,64600,UK,496,11200,0,1,0
9971,16,Private,Engineering,Male,South East,27900,Ot,588,8700,0,1,0
9984,35,Public,Law Enforcement,Male,South East,26600,UK,854,8800,0,1,0
10001,25,Volunteer,Education,Female,South East,0,UK,558,7000,0,1,0
10070,32,Private,Law,Male,Scotland,24500,UK,653,7900,0,1,0
10133,22,Public,Healthcare,Female,West Midlands,17700,UK,802,10400,0,1,0
10144,37,Private,Retail,Male,South East,39300,UK,9,10800,0,1,0
10147,29,Private,Technology,Male,North West,29700,UK,311,11300,0,1,0
10265,43,Private,Finance,Male,London,34200,UK,783,5900,0,1,0
10276,57,Public,Military,Other,West Midlands,22200,UK,674,13000,0,1,0
10299,32,Private,Finance,Female,East Anglia,20300,UK,431,11400,0,1,0
10322,18,Unemployed,N/A,Male,London,0,UK,755,6000,0,1,0
10348,30,Private,Retail,Male,North West,19900,UK,858,6700,0,1,0
10354,37,Volunteer,Finance,Female,Scotland,0,UK,289,9600,0,1,0
10387,58,Private,Law,Male,South East,18900,UK,690,10600,0,1,0
10412,21,Private,Finance,Female,London,26600,UK,836,14200,0,1,0
10462,29,Private,Law,Male,West Midlands,22100,UK,285,8700,0,1,0
10476,69,Private,Law,Male,South East,18100,UK,744,11000,0,1,0
10512,41,Private,Media,Male,West Midlands,11900,UK,282,10200,0,1,0
10532,42,Private,Finance,Male,London,29400,UK,498,9700,0,1,0
10540,35,Private,Agriculture,Female,Midlands,24100,UK,289,10400,0,1,0
10565,40,Private,Media,Female,London,51100,UK,538,11200,0,1,0
10597,23,Public,Infrastructure,Female,South East,30800,UK,558,10600,0,1,0
10599,41,Private,Media,Male,South East,30200,UK,527,10800,0,1,0
10636,19,Public,Healthcare,Male,North West,24100,UK,576,7000,0,1,0
10683,74,Private,Technology,Male,South East,15100,UK,319,10200,0,1,0
10723,54,Private,Agriculture,Female,South East,13800,UK,427,9500,0,1,0
10736,43,Private,Agriculture,Male,London,49500,UK,367,13800,0,1,0
10755,23,Unemployed,N/A,Female,London,0,UK,104,8100,0,1,0
10814,18,Private,Healthcare,Female,South West,23300,UK,887,10100,0,1,0
10816,30,Private,Technology,Male,West Midlands,19300,UK,301,8500,0,1,0
10834,43,Private,Law,Female,South East,38500,UK,205,9800,0,1,0
10854,35,Private,Engineering,Male,London,40300,UK,264,9200,0,1,0
10879,44,Private,Healthcare,Male,London,36300,UK,671,9800,0,1,0
10889,22,Unemployed,N/A,Male,West Midlands,0,UK,336,11100,0,1,0
10905,25,Private,Technology,Male,South West,26000,UK,391,5700,0,1,0
10907,19,Unemployed,N/A,Male,South East,0,UK,472,12600,0,1,0
10918,21,Public,Healthcare,Male,West Midlands,18400,UK,579,10600,0,1,1
10920,71,Unemployed,N/A,Male,North West,0,UK,573,12400,14698,1,0
10982,36,Private,Technology,Female,South East,30000,UK,88,8500,0,1,0
10987,21,Public,Healthcare,Male,North West,27700,UK,520,13100,0,1,0
11016,27,Private,Retail,Male,South West,19000,UK,224,8100,0,1,0
11046,56,Private,Agriculture,Female,West Midlands,10700,UK,267,8800,0,1,0
11053,23,Public,Military,Male,South West,24500,UK,308,10900,0,1,0
11054,52,Private,Retail,Female,South West,10500,In,459,8800,0,1,0
11056,19,Private,Healthcare,Male,London,28800,UK,534,9600,0,1,0
11060,23,Private,Agriculture,Female,North West,28100,UK,229,11300,0,1,0
11067,65,Private,Technology,Female,South West,12500,UK,810,10400,0,1,0
11098,27,Private,Media,Male,North West,33200,UK,301,10900,0,1,0
11136,37,Private,Media,Male,Northern Ireland,30000,UK,328,10100,4229,1,0
11140,17,Private,Engineering,Female,London,27900,UK,720,11100,0,1,0
11154,41,Private,Engineering,Female,South East,23800,UK,610,10300,0,1,0
11167,27,Private,Finance,Female,South East,37400,UK,45,12900,0,1,0
11221,31,Private,Retail,Male,North West,21100,UK,823,11600,0,1,0
11247,28,Private,Agriculture,Male,Northern Ireland,16900,UK,313,12400,0,1,0
11249,8,Public,Healthcare,Female,South West,25800,UK,612,11400,0,1,0
11264,23,Private,Law,Female,London,29200,UK,712,11100,0,1,0
11281,33,Private,Healthcare,Male,West Midlands,11800,UK,203,10600,0,1,0
11296,25,Private,Law,Female,West Midlands,26500,UK,398,7200,0,1,0
11302,16,Unemployed,N/A,Female,South East,0,UK,561,13800,0,1,0
11318,44,Public,Law Enforcement,Male,South East,31900,UK,310,8200,0,1,0
11328,19,Public,Education,Male,West Midlands,23100,UK,431,8300,0,1,0
11329,17,Unemployed,N/A,Male,South East,0,UK,741,10600,0,1,0
11341,31,Private,Engineering,Male,North West,13200,UK,220,11100,0,1,0
11345,21,Private,Agriculture,Male,London,21900,UK,523,9000,0,1,0
11352,58,Private,Technology,Female,London,13900,UK,459,8300,0,1,0
11365,48,Private,Law,Male,East Anglia,13200,UK,566,9200,0,1,0
11408,46,Private,Healthcare,Male,North West,53700,UK,524,10300,0,1,0
11434,19,Private,Technology,Male,Scotland,19400,UK,678,12800,0,1,0
11441,63,Private,Agriculture,Male,London,14300,UK,499,11700,0,1,0
11442,20,Private,Media,Male,London,35600,UK,828,8900,0,1,0
11498,23,Unemployed,N/A,Male,South West,0,UK,416,10900,0,1,0
11504,37,Private,Agriculture,Female,London,20000,UK,802,12000,0,1,0
11519,39,Private,Law,Male,West Midlands,19700,UK,378,12500,0,1,0
11546,58,Private,Retail,Female,South East,15400,UK,1046,12000,0,1,0
11569,16,Private,Finance,Male,North West,27500,UK,218,9300,0,1,0
11605,54,Private,Technology,Female,South East,15600,UK,179,9100,0,1,0
11615,41,Private,Finance,Male,South West,34400,UK,132,11700,0,1,0
11646,22,Private,Law,Female,South West,28900,UK,350,12700,0,1,0
11683,45,Private,Healthcare,Female,West Midlands,12200,UK,191,14000,0,1,0
11695,20,Private,Law,Male,Midlands,18100,UK,144,9800,0,1,0
11708,27,Private,Engineering,Female,South East,32200,UK,839,9800,0,1,0
11712,46,Private,Engineering,Female,South West,11400,UK,310,11200,0,1,0
11718,23,Public,Infrastructure,Male,East Anglia,22900,UK,624,8300,0,1,0
11720,56,Private,Engineering,Female,South West,15200,UK,72,12100,0,1,0
11746,10,Private,Agriculture,Female,London,30400,UK,483,10800,0,1,0
11747,27,Private,Agriculture,Female,North West,26600,UK,199,8000,0,1,0
11763,21,Private,Finance,Female,Wales,25600,UK,852,11800,0,1,0
11832,29,Private,Retail,Male,South East,26500,UK,932,10300,0,1,0
11833,19,Unemployed,N/A,Male,North West,0,UK,542,8700,0,1,0
11836,13,Public,Military,Male,London,33100,UK,184,12100,0,1,0
11859,38,Private,Agriculture,Male,West Midlands,28400,UK,761,12200,0,1,0
11898,34,Private,Finance,Male,South East,30600,UK,959,9900,0,1,0
11905,45,Private,Retail,Female,South East,64400,UK,657,9500,0,1,0
11927,41,Private,Technology,Male,South West,36000,UK,615,9800,0,1,0
11931,26,Volunteer,Healthcare,Male,London,0,UK,676,8900,0,1,0
11938,45,Private,Technology,Female,London,35500,UK,459,6200,0,1,0
11963,20,Unemployed,N/A,Female,South East,0,UK,500,12100,0,1,0
11994,38,Private,Healthcare,Female,West Midlands,35400,UK,627,8900,0,1,0
12011,17,Public,Infrastructure,Male,South East,29700,UK,1182,12500,0,1,0
12033,36,Private,Healthcare,Male,London,54000,UK,188,13700,0,1,0
12049,22,Public,Healthcare,Female,West Midlands,18600,UK,549,10400,0,1,1
12068,32,Private,Agriculture,Male,London,39500,UK,83,6900,0,1,0
12090,43,Private,Retail,Male,London,29100,UK,19,12200,0,1,0
12154,28,Self-Employed,Agriculture,Male,South West,30600,UK,512,13000,0,1,0
12185,55,Private,Law,Female,Scotland,11900,UK,132,6800,0,1,2
12198,25,Private,Agriculture,Male,North West,23500,UK,353,10100,0,1,0
12240,37,Private,Media,Male,East Anglia,31300,UK,169,9900,0,1,0
12290,36,Private,Law,Female,Midlands,11400,UK,635,11300,0,1,0
12312,61,Private,Healthcare,Female,South East,14800,UK,938,10300,0,1,0
12323,24,Unemployed,N/A,Female,London,0,UK,340,8100,0,1,0
12350,13,Public,Education,Male,West Midlands,17300,UK,731,11800,0,1,0
12351,47,Public,Healthcare,Female,London,26400,UK,715,13100,0,1,0
12384,32,Private,Healthcare,Male,North East,26300,UK,650,13600,0,1,0
12417,27,Private,Retail,Male,South East,30700,UK,985,11700,0,1,0
12473,34,Private,Engineering,Male,London,40300,UK,507,8700,0,1,0
12478,66,Private,Finance,Female,South East,15500,UK,348,9500,0,1,0
12486,20,Public,Infrastructure,Male,West Midlands,18200,UK,624,7900,0,1,0
12506,20,Public,Infrastructure,Female,Scotland,28400,UK,416,10900,0,1,0
12511,41,Private,Media,Male,Midlands,15500,UK,335,7800,12761,1,0
12521,14,Unemployed,N/A,Male,West Midlands,0,UK,386,9100,0,1,0
12522,33,Private,Law,Female,West Midlands,20300,UK,517,10500,0,1,0
12537,28,Private,Media,Male,East Anglia,23200,UK,533,7900,0,1,0
12550,13,Public,Law Enforcement,Female,East Anglia,18500,UK,652,13300,0,1,0
12552,25,Public,Law Enforcement,Female,South East,31200,UK,116,11600,0,1,0
12585,35,Private,Technology,Male,North West,31600,UK,686,9700,0,1,0
12588,43,Private,Finance,Female,Scotland,13800,UK,408,9900,0,1,0
12591,21,Private,Law,Female,West Midlands,26100,UK,715,11100,0,1,0
12611,25,Private,Law,Male,West Midlands,23600,UK,554,9100,0,1,0
12622,13,Unemployed,N/A,Female,East Anglia,0,UK,564,12700,0,1,0
12632,53,Private,Healthcare,Male,North West,12700,UK,588,12300,0,1,0
12670,26,Private,Law,Male,South West,20100,UK,940,11000,0,1,0
12736,19,Public,Infrastructure,Female,North West,26800,UK,506,8700,0,1,0
12769,26,Private,Agriculture,Female,South East,31400,UK,283,10800,0,1,0
12773,49,Private,Finance,Male,North West,12400,UK,348,10100,0,1,0
12793,47,Private,Finance,Male,South East,25400,UK,426,9300,4964,1,0
12814,61,Private,Law,Male,South East,15400,UK,830,11900,0,1,0
12820,51,Private,Media,Female,North West,12500,UK,351,12000,0,1,0
12824,23,Public,Education,Female,South East,32400,UK,249,7200,0,1,0
12865,34,Private,Engineering,Female,London,60600,UK,701,9900,0,1,0
12964,35,Public,Law Enforcement,Male,North West,27000,UK,1,6200,0,1,0
12983,18,Public,Infrastructure,Female,North West,30200,UK,327,8700,0,1,0
13032,28,Private,Law,Female,South East,35900,UK,550,7400,0,1,0
13085,48,Private,Finance,Male,South West,32800,UK,468,12400,0,1,0
13099,26,Private,Media,Male,North West,30200,UK,479,11000,0,1,0
13101,24,Private,Law,Male,South West,25400,UK,1276,10200,0,1,0
13140,21,Unemployed,N/A,Female,North West,0,UK,23,7900,0,1,0
13153,53,Private,Engineering,Female,London,15400,UK,8,7300,0,1,0
13159,76,Private,Retail,Male,East Anglia,9200,UK,379,15200,2926,1,2
13177,25,Private,Law,Male,London,24900,UK,289,10800,0,1,0
13187,41,Volunteer,Education,Male,South East,0,UK,130,11000,0,1,0
13192,24,Private,Media,Female,South West,19100,UK,572,10200,0,1,0
13203,36,Private,Engineering,Female,London,23000,UK,246,12100,0,1,0
13249,44,Private,Engineering,Male,Scotland,11500,UK,338,6900,0,1,0
13260,44,Volunteer,Finance,Female,West Midlands,0,UK,823,8200,0,1,0
13268,39,Private,Media,Female,Scotland,25200,UK,905,9200,0,1,0
13286,52,Private,Engineering,Male,London,12700,UK,411,13000,0,1,0
13297,21,Unemployed,N/A,Female,West Midlands,0,UK,395,12100,0,1,0
13321,19,Unemployed,N/A,Male,West Midlands,0,UK,768,10900,0,1,0
13358,23,Unemployed,N/A,Male,London,0,UK,905,8200,0,1,0
13373,26,Private,Healthcare,Female,West Midlands,24900,UK,149,13100,0,1,0
13412,36,Self-Employed,Education,Male,Midlands,33800,UK,123,10000,0,1,0
13421,21,Private,Healthcare,Male,London,18600,UK,533,9600,0,1,0
13459,28,Volunteer,Finance,Male,South East,0,UK,195,10600,0,1,0
13462,21,Public,Education,Female,South East,30200,UK,91,9600,0,1,0
13468,51,Private,Media,Female,London,11500,UK,116,10400,0,1,0
