ShotId,PlayerID,distance_feet,angle,firstName,lastName,height,weight,position,Score
25424,281,13.5,5,Camara,Gardner,206.9,101.7,PF,1
25425,92,15.9,0,Dominic,Staab,190.9,94.7,SG,1
25426,603,27.9,5,King,Donnell,196.6,97.6,SG,0
25427,496,17.7,16,Christopher,O'Connell,223.8,111.6,C,1
25430,958,10.6,3,Shea,Quinn,191.3,95.6,SG,1
25431,390,26.6,0,Elliot,Ayers,195.1,96.4,SG,0
25439,339,21.6,7,Ermias,Brayshaw,228.5,114.9,C,1
25448,446,20.1,15,Jonathan,Matz,190.8,94.6,PG,0
25456,980,25.5,2,Chase,Goettelman,195.4,96.8,SF,0
25457,985,23.8,28,Harrison,Lowe,190.8,94.7,PG,0
25458,733,19.9,13,Marcus,Davis,210.7,103.4,PF,0
25460,153,25.2,8,Dominick,King,190.8,95.2,PG,0
25463,631,23.4,15,Jessey,Miles,213.1,105.8,PF,0
25464,51,17.8,29,Sir,Fry,201.6,101.9,SF,0
25465,976,18.7,5,Quincy,Galligan,190.8,94.1,PG,1
25466,398,12,8,Travis,Elsey,190.8,94.6,PG,1
25469,92,24,6,Dominic,Staab,190.9,94.7,SG,0
25472,28,25,12,Jessey,Williams,219.7,110.8,C,0
25473,41,23.2,16,Brenden,Polk,214.9,109.1,PF,0
25476,960,12.7,5,Morgan,Abell,199.4,99.2,SF,1
25477,372,18,3,Sean,Morris,211.2,105.2,PF,1
25480,829,15,24,Chilord,Cordova,209.8,103,PF,1
25482,504,24.8,17,Thomas,Quinn,208.6,105.3,PF,0
25485,981,24,17,La'Quan,French-Stegall,204.2,102.7,SF,0
25486,251,22.8,23,Mohammed,Jackson,197.4,98.6,SF,0
25487,218,35.3,7,Connor,Fry,202.3,100,SG,0
25488,864,21.9,13,Christian,Bantis,190.8,96.2,PG,0
25490,646,22.4,3,Dylan,Burns,201.9,100.1,SF,1
25491,173,11.4,19,Andre,Said,197.5,96.9,SG,1
25492,733,14.5,19,Marcus,Davis,210.7,103.4,PF,1
25494,773,21.4,1,Brendan,Hill,196.5,98.2,SG,1
25495,951,19,21,Aaron,Cunningham,202.6,101.9,SG,0
25497,846,18.1,3,Zakkery,Martin,200.8,99.9,SG,1
25498,746,18,15,Kolton,Kohle,213.2,104.4,PF,1
25500,918,18.1,5,Kristopher,Rupp,199.3,100.4,SF,1
25502,892,17.5,2,Conner,Graef,205.1,102.3,PF,1
25506,684,18.6,2,Daniel,Jackson,190.8,94,PG,1
25507,69,29.1,3,Jordan,Mcneal,201.3,99.8,SF,0
25508,862,17,9,Michael,Mattingley,225.2,111,C,1
25510,475,18.2,14,Juwan,Sentino,199.2,101,SF,1
25512,894,17.9,18,Shawn,Moritz,190.8,95.1,PG,0
25519,738,16.3,52,Thomas,Beck,190.8,95.1,PG,0
25520,76,10.9,13,Logan,Lujan,216.8,109.8,C,1
25523,23,22.2,16,Jerricoe,Mcclelland,187.3,93.8,SG,0
25526,854,20.1,8,Cassidy,Wake,203.2,102,SG,1
25528,559,21.4,1,Terrell,Duncan,190.8,95.9,PG,0
25529,373,15.5,1,Quinton,Monk,204.5,101.5,SF,1
25534,320,34.2,12,Brett,Wilson,200.6,100.8,SG,0
25535,829,19.3,19,Chilord,Cordova,209.8,103,PF,0
25537,620,9.1,29,Alec,Van Deren,195.5,97.5,SF,1
25538,951,25.2,29,Aaron,Cunningham,202.6,101.9,SG,0
25540,524,10.7,3,Colby,Nible,211.5,105.6,PF,1
25541,808,20.9,23,Zachery,Torgerson,200.2,101.9,SF,0
25543,930,25.5,12,Cole,Turner,190.8,93.5,PG,0
25544,452,16.2,0,Jeremy,Staib,201.5,99.9,SF,1
25545,757,18.4,7,Oshay,Spicely,199.8,100.2,SF,0
25547,670,26.5,9,Cory,Hathaway,224.6,112.9,C,0
25549,219,24.1,8,Deon,London,193.2,96.3,SF,0
25550,948,16.1,2,Kory,Carter,203.6,103.2,SF,1
25553,251,15.2,25,Mohammed,Jackson,197.4,98.6,SF,1
25554,485,22.6,32,Ojhagi,Allen,205,103.3,SF,0
25556,187,19.6,3,Mutadi,Ausborne,195,97.5,SF,1
25557,42,24.8,33,Joseph,Arko,190.8,95.7,PG,0
25559,293,18.4,1,Anthony,Reid,213.6,105.9,PF,1
25561,311,23.8,11,Stephaun,Sanders,209.3,104.7,PF,0
25562,97,14.1,5,Isaiah,Fofana,190.8,95.5,PG,1
25564,841,20.3,40,Edward,Allen,221.1,111.3,C,0
25565,650,15.2,2,James,Hockaday,215.3,107,C,1
25566,716,25.5,9,Cody,Lantsov,199.2,99,SF,0
25571,6,19.6,18,Zachary,Sutton,188.1,95.6,SG,0
25573,367,22.6,13,Justin,Nunn,190,95.7,SG,0
25574,550,15.8,27,Scott,Stewart,190.8,94,PG,0
25575,610,20.1,2,Dillon,Johnson,207.7,103,PF,1
25578,107,23.1,4,Osyrus,Sims,190.8,95.4,PG,0
25581,749,22.1,13,Zane,Major,212.5,108.6,SF,0
25583,599,10.2,4,Xavier,Harrison,192.8,95.3,SF,1
25586,33,22.9,13,Devaun,Cureton,190.8,95.3,PG,0
25587,388,28.8,8,Mark,Eckhardt,200.3,100.6,SF,0
25589,868,33.2,25,Jared,Hueske,202.2,99.5,SF,0
25592,833,18.7,18,Joe,Scott,196.1,99.1,SG,0
25594,846,14.1,1,Zakkery,Martin,200.8,99.9,SG,1
25596,26,22.6,1,Tory,Fernelius,190.8,96.4,PG,1
25601,221,21,33,Harry,Robinson,199.8,100.1,SF,0
25602,655,19.9,5,Dewon,Crossley,204.8,101.3,SF,1
25603,725,18.1,4,Nathaniel,Dean,215.7,107.5,C,1
25604,499,18.7,9,Terrance,Cooks,202.2,102,SF,1
25606,249,14.7,14,Desmond,Abdelgadir,218.5,110.1,C,1
25608,632,23.6,3,Ivano,Ritchie,215.6,107,C,1
25610,427,18.2,42,Melike,Green,218.9,110.8,C,0
25613,452,21.3,6,Jeremy,Staib,201.5,99.9,SF,1
25614,639,25.2,12,Xzavier,Washington,201.6,101.6,SF,0
25615,931,26.6,18,Taurean,Harris,199.4,100.3,SF,0
25616,810,15.8,18,Korey,Smiley,190.8,94.4,PG,1
25617,339,20.7,6,Ermias,Brayshaw,228.5,114.9,C,1
25622,654,17,10,Patrick,Gordon,190.8,96.1,PG,1
25623,908,16.7,6,Kyle,Wood,221.5,112.4,C,1
25625,557,21.4,3,Raheem,Sims,190.8,97,PG,0
25626,497,24.9,9,Khalid,Antai,205.9,102.7,SG,0
25627,339,11.1,6,Ermias,Brayshaw,228.5,114.9,C,1
25628,283,24.5,63,Marquel,Leday,199.6,97.9,SG,0
25630,666,27.4,3,Nathan,Mayns,190.8,96.5,PG,0
25633,630,21.6,21,Cody,Ainslie,207.5,103.2,PF,0
25634,537,27.4,1,Angelo,Westbrook,215.8,105.4,C,0
25637,98,23.6,0,Cole,Cross,198,99.8,SG,1
25639,664,17.1,16,Royal,Wahlenmaier,217,108.4,C,1
25641,178,23.6,14,Ilya,Will,190.8,95.6,PG,0
25644,627,20.5,15,Chaise,Lewis III,199.2,99.6,SF,0
25645,854,26.1,11,Cassidy,Wake,203.2,102,SG,0
25648,942,8.5,5,Jarett,Diltz,190.8,93.6,PG,1
25651,981,21.3,8,La'Quan,French-Stegall,204.2,102.7,SF,1
25653,464,17.3,5,Michael,Thompson,224.6,112,C,1
25654,270,21.7,0,Andrew,English,205.3,102.2,PF,1
25655,4,20.4,7,Blake,Sanders,192.9,95.8,SG,0
25656,534,20.7,8,Justin,Colaroso,190.8,95.4,PG,1
25658,374,17.1,9,Mark,Shaheen,218.9,108.2,C,1
25660,664,15.4,57,Royal,Wahlenmaier,217,108.4,C,0
25665,522,26.3,5,David,Switzer,198.1,99,SG,1
25666,767,15.9,40,Blayre,Jones,190.8,94.7,PG,0
25668,876,3.8,12,Jeremy,Ruby,222.3,111.9,C,1
25669,442,16.6,22,Alexander,Mcbrien,225,111.6,C,1
25671,174,14.9,6,Seth,Martinez,190.8,95.9,PG,1
25672,971,15.9,5,Alejandre,Baylor,196.2,100.4,SG,1
25675,933,18.8,16,Justin,Cook,190.8,95.1,PG,1
25676,580,18.1,1,Justin,Chance,190.8,95.8,PG,1
25678,816,15.6,8,Logan,Elliott,193.7,98.6,SG,1
25680,111,22.4,21,Landyn,Cleckley,208.4,105,PF,0
25681,127,23.2,2,Roman,Wright-Jackson,199,99.2,SF,1
25682,625,16.4,19,Joshua,Davis,190.8,94.9,PG,0
25683,428,19.9,3,Kristopher,Elliott,200.4,100.1,SF,1
25686,15,18.6,24,Robert,Gregory,194.4,95.8,SF,0
25688,259,16.6,9,Devante,Martinez Dozier,197.6,99.8,SG,1
25690,661,17.8,28,Zsakkar,Hill-Allen,211.2,106.5,PF,0
25691,413,26.1,4,Kyle,Long,190.8,94.5,PG,0
25692,224,14.3,2,David,Lundeen,198.6,99.8,SF,1
25693,320,16.7,42,Brett,Wilson,200.6,100.8,SG,0
25701,95,31.6,32,Christopher,Bati,190.8,95,PG,0
25703,340,17.1,0,Ryan,Drummond,206.1,101.7,SF,1
25707,23,8.1,10,Jerricoe,Mcclelland,187.3,93.8,SG,1
25712,884,21.5,15,Cody,Marquez,190.8,96,PG,0
25713,378,21.2,10,Sean,Minner,221.5,111.1,C,0
25714,581,13,6,Patrick,Law,205.4,102,SG,1
25716,364,18.1,9,Ryan,Hlatki,200.8,100.5,SF,0
25717,277,16.7,40,Shannon,Woodard,190.8,95.3,PG,0
25718,221,22.9,17,Harry,Robinson,199.8,100.1,SF,1
25720,399,19.8,18,Dominique,Mclean,198,98.4,SF,0
25721,709,16.7,7,Yonael,Kiflom,190.6,93.4,SG,0
25722,272,22.6,0,George,Kirby,190.8,96.2,PG,1
25725,100,16.6,5,Sean,Larson,205.6,103.2,PF,1
25727,744,16.9,5,Theodore,Hiner,190.8,95.9,PG,1
25733,765,22.9,16,David,Irwin,196.9,99.5,SG,0
25735,788,15.2,9,Cameron,Goldman,190.8,95.7,PG,1
25738,637,20.5,18,Justin,Jones,198.6,99.5,SF,1
25739,223,23.9,13,Shamari,Deatherage,202.5,100.4,SF,0
25740,996,16,26,Logan,Pinion,196.6,97.2,SG,0
25743,203,17,5,Dominique,Chaffin,194.8,98.7,SG,1
25745,526,19.5,27,Jacob,Willey,218.9,109.4,C,0
25748,875,27.3,15,Chrant,Martin-Padilla,194.3,97.8,SF,0
25753,115,28.9,42,Obera,Robinson,224.7,110.9,C,0
25754,929,18.6,8,Freddie,Sharp,201.9,99.7,SF,1
25756,848,21.5,0,Ryan,Martin,190.8,93.2,PG,0
25758,424,24.3,25,Jesse,Wright,225.8,112.1,C,0
25759,567,17.7,49,Raymond,Oakley,210.3,105,PF,0
25760,495,18,10,Robert,Francis,206.3,102.6,PF,1
25762,637,17.9,16,Justin,Jones,198.6,99.5,SF,0
25766,456,22.3,3,Chad,Bodlak,215.4,107.3,C,0
25768,640,23.3,1,Cody,Wood,192.4,96,SG,0
25770,854,21.9,27,Cassidy,Wake,203.2,102,SG,0
25772,520,20.6,21,Mitchell,Stengel,197.5,98.8,SG,1
25773,43,15.7,68,Ryan,Johnson-Hayward,192.1,95.1,SG,0
25774,636,15.8,8,Blue,Wilson,200.7,102.8,SG,1
25775,519,13.3,22,Darryl,Harrell,190.8,96.2,PG,1
25777,531,23.1,7,Donovan,Johnson,212.7,106.7,PF,1
25778,881,15.5,7,David,Gibson,190.8,93.9,PG,1
25779,453,13.2,0,Khyrie,Tribble,215.8,107.5,C,1
25780,323,17.5,3,Sesugh,Ganaway,194.2,98.8,SG,1
25784,119,21.8,3,Nathaniel,Benning,195.4,97.1,SG,1
25785,275,18.3,10,Deangelo,Wright,206.8,102.8,PF,1
25787,616,28.4,60,Christopher,Guereque,201.8,102.4,SF,0
25789,12,11.8,10,Brunson,Conda,194.9,96.8,SF,1
25792,803,17.8,22,Jonas,Rollins,190.8,94.6,PG,1
25793,69,16.7,20,Jordan,Mcneal,201.3,99.8,SF,0
25795,2,21,3,Anthony,Sagehorn,190.8,96.2,PG,0
25796,991,23.1,11,Orville,Johnson,190.8,95.1,PG,0
25797,821,26.4,17,Gavin,Shepard,225.2,113,C,0
25799,238,24,27,Shea,Brumaghin,190.8,96.3,PG,0
25803,714,16.3,11,Tristian,Stacks,201.7,100.3,SG,1
25805,144,21.2,27,Brady,Stankiewicz,190.8,96.9,PG,0
25807,457,26.7,31,Jermal,Dowdell,213.8,108.5,PF,0
25810,398,24.6,4,Travis,Elsey,190.8,94.6,PG,0
25811,213,20.7,4,Mark,Speights,200,100.8,SF,1
25812,939,26.3,2,Antoine,Ware,189.6,94.7,SG,0
25813,898,22.5,2,Lane,Yaron,215.7,107.5,C,1
25814,884,19.3,2,Cody,Marquez,190.8,96,PG,1
25821,606,23,6,Joshua,Ulibarri,208.3,104.9,PF,1
25826,304,19.3,0,David,Aldor,199.9,101.5,SF,1
25827,27,25.3,12,Collin,Crisp,203.3,100,SF,0
25828,174,24.7,1,Seth,Martinez,190.8,95.9,PG,1
25829,32,19.9,19,Ryan,Bodendorfer,192.5,96.4,SG,0
25831,499,12.3,1,Terrance,Cooks,202.2,102,SF,1
25832,300,15.4,3,Mitchell,Brown,190.8,96,PG,1
25834,357,22.5,15,Javelle,Hawkins,190.8,92.9,PG,0
25835,340,16.9,14,Ryan,Drummond,206.1,101.7,SF,0
25837,592,19.2,7,Garrick,Smith,196.5,97.7,SF,1
25838,822,26.2,3,Dustin,Martinez,192.6,97.9,SG,0
25843,100,16.1,1,Sean,Larson,205.6,103.2,PF,1
25845,640,19.7,4,Cody,Wood,192.4,96,SG,1
25846,952,19.5,7,Keenan,Wortman,197.2,99.1,SF,1
25848,781,18.1,27,Ja Mil,Moore,202.5,100.9,SF,0
25850,372,13,19,Sean,Morris,211.2,105.2,PF,1
25853,141,18.4,27,Travon,Clift,190.8,96.7,PG,0
25854,2,24.5,10,Anthony,Sagehorn,190.8,96.2,PG,0
25856,739,18.3,10,Mark,Adams Starkey,227.6,113.9,C,1
25858,865,13.7,7,Jamal,Barnes,192.9,98.3,SG,1
25859,832,22,26,Samuel,Dillon,190.8,95.2,PG,0
25863,547,13.9,1,Brandon,Bell,208.9,105.1,PF,1
25868,134,16,5,Cade,Valentine,219.9,108.2,C,1
25869,269,22.2,1,Brandon,Person,209,105.5,PF,1
25871,66,21,23,Jose,Coyle,215.9,107.5,C,0
25873,612,20.8,11,Brandon,Parker,190.8,95.5,PG,1
25874,930,17.4,20,Cole,Turner,190.8,93.5,PG,0
25878,510,29,8,David,Shakin,196.6,98.2,SG,0
25879,943,22.2,9,Jarom,Roath,219.7,109.6,C,0
25885,957,21.3,16,Orlando,Lightner,211.7,106.9,PF,0
25886,916,13.8,21,Christopher,Downing,190.8,93.7,PG,1
25887,505,14.6,1,Jayson,Powell,201.7,99.8,SF,1
25896,688,21.8,24,Matias,Cook,198.2,100.3,SG,0
25899,209,15.9,3,Jermaine,Smith,221.7,113.2,C,1
25904,399,21.4,9,Dominique,Mclean,198,98.4,SF,0
25907,56,31.7,28,Joshua,Hamilton,216.3,108,C,0
25908,250,25.1,1,Ryan,Gatson,209.7,104.6,PF,0
25909,171,24.1,30,Sherman,Hill,194.8,97.1,SG,0
25914,510,27.4,21,David,Shakin,196.6,98.2,SG,0
25915,896,22.4,20,Wade,Baylor,215.7,108,PF,0
25916,884,17.5,3,Cody,Marquez,190.8,96,PG,1
25918,762,18.8,17,Mark,Culbertson,223.6,112.5,C,0
25922,156,12.7,6,Edward,Lashbrook,208.1,105.1,PF,1
25923,290,16.5,23,Austin,Wilson,201.7,101.1,SF,1
25925,819,20.2,22,Laverio,Amadou,197.8,98.3,SF,0
25929,283,19.7,10,Marquel,Leday,199.6,97.9,SG,1
25934,242,27.6,1,Sabastian,Bell,209.5,103.8,PF,0
25936,573,14.8,6,John,Harris,222.8,112.8,C,1
25937,286,26.1,50,William,Martin,221.4,109.2,C,0
25938,440,13.9,10,Chase,Lyons,203.2,102.6,SG,1
25939,432,18.8,1,Kevin,Neuenschwander,221.4,112,C,1
25941,755,19.2,11,Adam,Taylor,190.8,95,PG,1
25942,410,25.6,5,James,Turner,195.1,96.7,SG,0
25945,97,23.3,31,Isaiah,Fofana,190.8,95.5,PG,0
25946,898,14.6,46,Lane,Yaron,215.7,107.5,C,1
25947,536,22.2,4,Alexander,Westmoreland,202.2,101.6,SF,1
25949,300,22.2,21,Mitchell,Brown,190.8,96,PG,0
25950,835,16.1,30,Damiane,Sena,197.9,97,SG,0
25952,693,25.2,14,Riley,Osman,190.8,93.6,PG,0
25953,69,23.9,7,Jordan,Mcneal,201.3,99.8,SF,0
25962,597,25,9,Darius,Jackson,198.6,99.4,SF,0
25963,217,31,2,Jordon,Johnson III,200.2,99,SF,0
25965,30,25.2,2,Jordan,Trubowitz,200.7,100.6,SF,0
25966,837,28.3,1,De'Ron,Robinson,218.8,108.1,C,0
25967,356,27.8,16,Blake,Womack,190.8,96,PG,0
25973,740,22.1,18,Tristan,Tatum,216.4,107.4,C,0
25974,984,27.6,3,Jordan,Boyle,204.5,104.6,SF,1
25975,148,13.5,26,Matthew,Conroy,195.2,97.2,SG,1
25976,858,12.6,2,Reno,Hotaling,200.5,100.9,PF,1
25977,989,19.6,4,Quarmarius,Johnson,206.2,104.1,SF,0
25978,251,23.6,3,Mohammed,Jackson,197.4,98.6,SF,0
25979,566,19.3,1,Christopher,Hamilton,190.8,95,PG,0
25980,356,24.4,18,Blake,Womack,190.8,96,PG,0
25981,542,24,28,Bryan,Gerkin,190.8,95.9,PG,0
25984,821,12.3,23,Gavin,Shepard,225.2,113,C,1
25986,869,13.6,4,Galen,Hudson,191.3,97.1,SG,1
25987,251,19.2,12,Mohammed,Jackson,197.4,98.6,SF,1
25988,123,17.9,17,Brandon,Gbekie,211.5,104.8,PF,1
25990,811,16.7,43,Dallas,Smith II,204.9,103.1,SF,0
25994,535,18.8,2,Brandon,Eshetu,210.6,105.4,PF,1
25996,165,23.3,1,Darrian,Nunally,190.8,95.8,PG,0
25997,881,25.5,13,David,Gibson,190.8,93.9,PG,0
25999,719,14,2,Jowan,Arrington,190.8,96.2,PG,1
26002,838,15.6,14,Derek,Miles,212.9,107.9,PF,1
26003,813,10.6,11,Dwayne,Glosson,190.8,95.4,PG,1
26004,87,16.8,15,Jason,Spillman,211.9,105.9,PF,1
26005,537,18.4,40,Angelo,Westbrook,215.8,105.4,C,0
26006,549,21.6,8,Tracy,Taylor,190.8,96.6,PG,0
26007,116,24.2,11,Brent,Riggio,215.5,106.8,PF,0
26008,819,18.6,2,Laverio,Amadou,197.8,98.3,SF,1
26009,851,19.3,2,Micah,Canty,208.9,103.3,SF,1
26012,356,23.4,3,Blake,Womack,190.8,96,PG,1
26014,559,23,4,Terrell,Duncan,190.8,95.9,PG,0
26016,416,17.5,3,Eric,Kalkman,214,106.1,PF,1
26019,33,26.6,12,Devaun,Cureton,190.8,95.3,PG,0
26023,899,19.7,36,Nalajuan,Hutchinson,194.3,97.4,SF,0
26025,431,16.8,14,Daquan,Dubale,195.5,99.1,SG,1
26027,613,12.9,10,Anthony,Baker,205.7,101.6,PF,1
26031,483,31.2,5,Darrian,Johnson,200.4,99.6,SF,0
26032,853,14.8,25,Nolan,Appiah,190.8,95.4,PG,0
26033,904,22.2,24,Andrew,Willsky,205.4,103.8,SF,0
26034,339,19.6,4,Ermias,Brayshaw,228.5,114.9,C,1
26037,407,19.6,15,J'Azmin,Molock,207.3,104.2,SF,0
26038,164,21.4,4,Justin,Fierro,200.3,101.6,SF,1
26039,117,8.8,10,Desha,Burnley,213.2,105.1,PF,1
26040,599,27.1,25,Xavier,Harrison,192.8,95.3,SF,0
26041,909,17.3,11,Marcus,Johnson,191.6,95.8,SG,1
26043,862,21.2,37,Michael,Mattingley,225.2,111,C,0
26044,878,15.9,64,Daniel,Christopher,214.4,107.6,PF,0
26045,997,16.4,11,Yonatan,Turner,208.9,104.5,PF,1
26047,851,14.7,37,Micah,Canty,208.9,103.3,SF,0
26051,864,20,6,Christian,Bantis,190.8,96.2,PG,1
26053,272,25.9,13,George,Kirby,190.8,96.2,PG,0
26059,486,26.3,6,Kevin,Velic,190.8,95.3,PG,0
26061,283,20,13,Marquel,Leday,199.6,97.9,SG,0
26062,789,10.2,8,Kristopher,Garcia,211.7,107.4,PF,1
26063,464,11.5,7,Michael,Thompson,224.6,112,C,1
26064,781,15,7,Ja Mil,Moore,202.5,100.9,SF,1
26067,632,11.6,10,Ivano,Ritchie,215.6,107,C,1
26068,317,17.4,22,Jeremy,Anderson,222.2,112.4,C,1
26069,689,24.1,14,Darius,Daughtry,218.1,110.1,C,0
26074,70,24.2,24,Dylan,Smith,190.8,94.7,PG,0
26078,277,24.1,2,Shannon,Woodard,190.8,95.3,PG,1
26083,338,12.3,18,Jesse,Mccormack,198.1,98.7,SF,1
26086,650,13.2,1,James,Hockaday,215.3,107,C,1
26089,348,20.6,1,Tyson,Nelson,197.1,99.8,SF,1
26091,370,17.1,8,Guy,Morgan,197.9,97.9,SF,1
26094,932,25.5,2,Steven,Macdonald,211.6,105.6,PF,0
26095,433,21.1,5,Collin,Austin,202.9,101.7,SF,1
26096,989,11.6,34,Quarmarius,Johnson,206.2,104.1,SF,1
26097,627,22.5,2,Chaise,Lewis III,199.2,99.6,SF,1
26102,739,13.4,13,Mark,Adams Starkey,227.6,113.9,C,1
26103,508,16.5,4,Ryan,Mast,219.6,111.2,C,1
26104,942,24.4,34,Jarett,Diltz,190.8,93.6,PG,0
26110,830,16.2,18,Patrick,Broce,217,108.3,PF,1
26111,838,23.7,19,Derek,Miles,212.9,107.9,PF,0
26113,546,15.9,3,Jace,Lehman,196.9,98.9,SF,1
26114,593,19.6,12,Kyle,Copeland,218.1,108.5,PF,1
26115,573,21.9,18,John,Harris,222.8,112.8,C,1
26117,771,21.5,32,Kareem,Jackson,193.5,95.6,SF,0
26121,68,18.3,2,Charles,Nielsen,190.8,95.1,PG,1
26122,215,22.4,21,Evan,Whitt,201.1,100.2,SF,0
26124,787,13,9,Christopher,Ross-Gaymon,193.1,97.2,SG,1
26125,920,22.7,6,Jason,Hampton,198.1,99.4,SF,0
26126,750,23.9,3,Christopher,Bennett,190.8,94.9,PG,0
26128,99,25.1,2,William,Mcheard,211.1,104.5,PF,1
26129,196,22,37,David,Crane,190.8,95.3,PG,0
26132,915,20.7,5,Shaquille,Towers,215.3,107.5,C,0
26133,63,10.8,5,Marsalis,Phipps,200.8,99.1,SF,1
26136,738,12.8,7,Thomas,Beck,190.8,95.1,PG,1
26140,372,24,4,Sean,Morris,211.2,105.2,PF,0
26149,686,23.5,27,Cody,Orr-Scheel,207.8,103.3,PF,0
26151,392,20,43,Mason,Gallegos,197.3,98.7,SF,0
26152,10,24.7,35,Nikola,Katz,214.1,108.8,PF,0
26154,938,17.4,12,Trenton,Rastrelli,213.6,107.6,PF,1
26155,414,19.8,17,Shawn,Daugherty,221.2,110.6,C,1
26157,986,28.8,38,Michael,Pemwell,211.3,106,PF,0
26158,465,14.3,39,Markus,Sylvain,199.6,100.6,SF,0
26159,487,22.5,4,Christopher,Burton,205.5,102.5,PF,0
26161,785,22,31,Blaine,Bugarin,198.9,100.6,SG,0
26162,78,27,17,Jonathan,Dozier,204.9,103,SF,0
26164,518,17,14,Mack,Perez,190.8,94.3,PG,1
26165,181,23.6,8,Nauru,Joy,201.7,98.9,SF,1
26166,463,17.5,25,Dante,Burnett,196.3,101.5,SG,0
26167,293,20.5,13,Anthony,Reid,213.6,105.9,PF,0
26172,525,17.3,7,Jalen,Winston,207.2,104.5,PF,1
26173,996,22.4,2,Logan,Pinion,196.6,97.2,SG,0
26174,416,19.5,31,Eric,Kalkman,214,106.1,PF,0
26179,469,21.8,18,Marcus,Harrison,206.9,103,PF,0
26180,233,14.7,18,Jalyn,Mcdonald,199.4,98.3,SG,1
26183,126,17.1,11,Ryan,Allen,190.8,96.4,PG,0
26184,48,13.6,12,Isaac,Ingalls,203.9,100.9,PF,1
26186,183,26.4,16,Abraham,Tuti,190.8,94.9,PG,0
26188,581,16.7,3,Patrick,Law,205.4,102,SG,1
26191,836,30.7,18,Langhorne,Mcquilliams,208.5,104.6,PF,0
26192,34,21.9,42,Joseph,Wallingford,199.1,100.9,SG,0
26194,360,20.3,12,Troy,Schurr,190.8,93.9,PG,1
26195,992,31.7,5,Tyler,Taylor,190.8,96.1,PG,0
26196,335,25.3,17,Marcus,Baye,199.1,98.8,SG,0
26197,13,22.2,19,Travon,Smith,221.6,109.8,C,0
26198,914,24.9,3,Jacob,Hellebush,194,96.9,SG,0
26199,438,10.7,8,Riely,Petree,214.8,108.6,C,1
26202,79,24.2,44,Devante,Bordeaux,200,98.8,SF,0
26204,833,22.6,9,Joe,Scott,196.1,99.1,SG,0
26205,631,14.7,36,Jessey,Miles,213.1,105.8,PF,0
26206,950,12.8,1,Nicholas,Hathaway,221.2,108.1,C,1
26208,206,16.6,3,Maxim,Doig,219,109.6,C,1
26209,308,15.8,9,Scott,Folot,190.8,94.1,PG,1
26210,913,21.4,4,Michael,Mosley,191.8,96.1,SG,0
26211,670,24.8,35,Cory,Hathaway,224.6,112.9,C,0
26212,354,28.7,4,Mackenzie,Mitchell,199.7,98.8,SF,0
26214,812,14.2,11,Glen,Garlitos,190.8,95.5,PG,1
26217,22,26.4,9,Christopher,Bartnik,203.6,101,SF,0
26218,598,24.1,11,Joel,Anderson,190.8,96.7,PG,0
26219,733,27.9,33,Marcus,Davis,210.7,103.4,PF,0
26222,798,22.4,10,Brandon,Kistler,215.8,108.1,PF,0
26225,779,19.4,8,Rashawn,Hill,225.9,114.1,C,1
26231,196,28.7,24,David,Crane,190.8,95.3,PG,0
26232,744,22.2,12,Theodore,Hiner,190.8,95.9,PG,0
26233,16,13.5,16,Ryan,Oldham,190.8,95.3,PG,1
26234,965,13.3,14,Thomas,Elie,207.2,103.4,PF,0
26235,86,14,7,John,Eden,195.7,98.1,SF,1
26238,426,13.7,46,Jonathan,Nelson,203.8,104.1,SF,0
26239,235,21.2,3,Darrion,Merriweather,223.2,111,C,1
26240,583,23.6,13,Richard,Smith,216.8,108.7,C,0
26241,923,23.3,5,Shaquille,Bryant,225.2,112.3,C,1
26242,88,14.8,6,Taylor,Stouffer,190.8,95.8,PG,1
26253,549,22,44,Tracy,Taylor,190.8,96.6,PG,0
26254,653,29.5,26,Devundrick,Pier,215.1,105.7,PF,0
26257,455,15.8,5,Verdell,Green,190.8,95.2,PG,1
26258,814,22.2,2,Aaron,Taylor,204.2,101.2,PF,1
26259,801,16,13,Jyleo,Isaac,190.8,93.9,PG,0
26261,237,24.5,27,Dejuan,Hatcher,201.9,101.2,SG,0
26262,677,18,3,Stalin,Robinson,190.8,95.7,PG,1
26266,12,21.5,5,Brunson,Conda,194.9,96.8,SF,1
26268,31,12.8,10,Jamall,Turner,202.4,101,SF,1
26269,331,24.3,16,Joseph,Moore,212.1,106.8,PF,0
26270,91,17.3,15,Justin,Jennings,200.1,99.7,SF,1
26272,463,25,18,Dante,Burnett,196.3,101.5,SG,0
26278,668,20.1,24,Austin,Kelly,196.9,97.3,SG,0
26279,378,19.2,67,Sean,Minner,221.5,111.1,C,0
26281,233,25.2,14,Jalyn,Mcdonald,199.4,98.3,SG,0
26282,296,18.8,16,Logan,Schwind,216.3,106.3,PF,0
26285,612,16.8,27,Brandon,Parker,190.8,95.5,PG,0
26286,240,21.8,26,Jay,Baum-Flint,203.6,103.8,SF,0
26287,917,30.3,12,Charles,Baker,218.5,109.3,C,0
26288,125,20.6,19,Wadell,Lincoln,195.7,97.5,SG,0
26289,151,22.1,3,Kashaun,Adams,197.6,99.1,SF,0
26291,431,10.4,5,Daquan,Dubale,195.5,99.1,SG,1
